cet_cest_timestamp;actual_Solar;actual_wind
2015-01-01T01:00:00+0100;0;683,4
2015-01-01T01:15:00+0100;0;692,7
2015-01-01T01:30:00+0100;0;692,4
2015-01-01T01:45:00+0100;0;701,1
2015-01-01T02:00:00+0100;0;711,3
2015-01-01T02:15:00+0100;0;711
2015-01-01T02:30:00+0100;0;709,2
2015-01-01T02:45:00+0100;0;713,4
2015-01-01T03:00:00+0100;0;715,8
2015-01-01T03:15:00+0100;0;708,6
2015-01-01T03:30:00+0100;0;707,1
2015-01-01T03:45:00+0100;0;718,2
2015-01-01T04:00:00+0100;0;726,9
2015-01-01T04:15:00+0100;0;726
2015-01-01T04:30:00+0100;0;716,4
2015-01-01T04:45:00+0100;0;709,8
2015-01-01T05:00:00+0100;0;732
2015-01-01T05:15:00+0100;0;727,8
2015-01-01T05:30:00+0100;0;722,7
2015-01-01T05:45:00+0100;0;717,6
2015-01-01T06:00:00+0100;0;726,6
2015-01-01T06:15:00+0100;0;743,4
2015-01-01T06:30:00+0100;0;777,9
2015-01-01T06:45:00+0100;0;795,9
2015-01-01T07:00:00+0100;0;796,8
2015-01-01T07:15:00+0100;0;806,4
2015-01-01T07:30:00+0100;0;819,6
2015-01-01T07:45:00+0100;0;822,9
2015-01-01T08:00:00+0100;0;815,7
2015-01-01T08:15:00+0100;1;819,6
2015-01-01T08:30:00+0100;3,25;789,6
2015-01-01T08:45:00+0100;10;782,7
2015-01-01T09:00:00+0100;22,5;774,9
2015-01-01T09:15:00+0100;38;790,8
2015-01-01T09:30:00+0100;57,5;795,9
2015-01-01T09:45:00+0100;87,25;789,3
2015-01-01T10:00:00+0100;107,75;801,9
2015-01-01T10:15:00+0100;125,5;816,9
2015-01-01T10:30:00+0100;148;839,1
2015-01-01T10:45:00+0100;181;856,8
2015-01-01T11:00:00+0100;200,5;871,5
2015-01-01T11:15:00+0100;212,25;888,3
2015-01-01T11:30:00+0100;231,5;898,5
2015-01-01T11:45:00+0100;249,75;920,1
2015-01-01T12:00:00+0100;274;924,3
2015-01-01T12:15:00+0100;282,75;952,8
2015-01-01T12:30:00+0100;284,75;961,2
2015-01-01T12:45:00+0100;274,25;964,2
2015-01-01T13:00:00+0100;259,25;972,6
2015-01-01T13:15:00+0100;242,75;994,2
2015-01-01T13:30:00+0100;221,5;988,5
2015-01-01T13:45:00+0100;206,75;973,8
2015-01-01T14:00:00+0100;187;948,9
2015-01-01T14:15:00+0100;163,75;943,8
2015-01-01T14:30:00+0100;139,75;930,6
2015-01-01T14:45:00+0100;115,25;921,9
2015-01-01T15:00:00+0100;86,5;913,8
2015-01-01T15:15:00+0100;58;916,2
2015-01-01T15:30:00+0100;35,5;931,2
2015-01-01T15:45:00+0100;18,25;962,4
2015-01-01T16:00:00+0100;8;997,5
2015-01-01T16:15:00+0100;3,5;1047
2015-01-01T16:30:00+0100;1,5;1091,1
2015-01-01T16:45:00+0100;0,25;1131,6
2015-01-01T17:00:00+0100;0;1158,6
2015-01-01T17:15:00+0100;0;1193,4
2015-01-01T17:30:00+0100;0;1237,5
2015-01-01T17:45:00+0100;0;1260,3
2015-01-01T18:00:00+0100;0;1289,1
2015-01-01T18:15:00+0100;0;1316,7
2015-01-01T18:30:00+0100;0;1336,2
2015-01-01T18:45:00+0100;0;1357,8
2015-01-01T19:00:00+0100;0;1389
2015-01-01T19:15:00+0100;0;1404
2015-01-01T19:30:00+0100;0;1424,1
2015-01-01T19:45:00+0100;0;1440,9
2015-01-01T20:00:00+0100;0;1469,7
2015-01-01T20:15:00+0100;0;1491,9
2015-01-01T20:30:00+0100;0;1515
2015-01-01T20:45:00+0100;0;1550,1
2015-01-01T21:00:00+0100;0;1571,1
2015-01-01T21:15:00+0100;0;1588,5
2015-01-01T21:30:00+0100;0;1603,8
2015-01-01T21:45:00+0100;0;1630,8
2015-01-01T22:00:00+0100;0;1653,6
2015-01-01T22:15:00+0100;0;1665,9
2015-01-01T22:30:00+0100;0;1663,5
2015-01-01T22:45:00+0100;0;1688,7
2015-01-01T23:00:00+0100;0;1695
2015-01-01T23:15:00+0100;0;1722
2015-01-01T23:30:00+0100;0;1756,2
2015-01-01T23:45:00+0100;0;1765,2
2015-01-02T00:00:00+0100;0;1767,6
2015-01-02T00:15:00+0100;0;1740
2015-01-02T00:30:00+0100;0;1758,9
2015-01-02T00:45:00+0100;0;1791,9
2015-01-02T01:00:00+0100;0;1815
2015-01-02T01:15:00+0100;0;1820,1
2015-01-02T01:30:00+0100;0;1849,2
2015-01-02T01:45:00+0100;0;1876,2
2015-01-02T02:00:00+0100;0;1897,2
2015-01-02T02:15:00+0100;0;1890,3
2015-01-02T02:30:00+0100;0;1902,3
2015-01-02T02:45:00+0100;0;1926,6
2015-01-02T03:00:00+0100;0;1943,4
2015-01-02T03:15:00+0100;0;1950,6
2015-01-02T03:30:00+0100;0;1967,1
2015-01-02T03:45:00+0100;0;2002,2
2015-01-02T04:00:00+0100;0;2003,4
2015-01-02T04:15:00+0100;0;2013,3
2015-01-02T04:30:00+0100;0;2030,1
2015-01-02T04:45:00+0100;0;2032,2
2015-01-02T05:00:00+0100;0;2053,5
2015-01-02T05:15:00+0100;0;2064
2015-01-02T05:30:00+0100;0;2062,8
2015-01-02T05:45:00+0100;0;2040
2015-01-02T06:00:00+0100;0;2073
2015-01-02T06:15:00+0100;0;2078,4
2015-01-02T06:30:00+0100;0;2085,9
2015-01-02T06:45:00+0100;0;2041,2
2015-01-02T07:00:00+0100;0;2053,2
2015-01-02T07:15:00+0100;0;2060,4
2015-01-02T07:30:00+0100;0;2058
2015-01-02T07:45:00+0100;0;2055,9
2015-01-02T08:00:00+0100;0;2070,3
2015-01-02T08:15:00+0100;1,5;2095,8
2015-01-02T08:30:00+0100;3;2110,5
2015-01-02T08:45:00+0100;5,5;2075,4
2015-01-02T09:00:00+0100;9,25;2070,6
2015-01-02T09:15:00+0100;14;2060,4
2015-01-02T09:30:00+0100;18,5;2010
2015-01-02T09:45:00+0100;25,5;2005,2
2015-01-02T10:00:00+0100;32,25;2017,5
2015-01-02T10:15:00+0100;40,25;2001,9
2015-01-02T10:30:00+0100;48;2010,6
2015-01-02T10:45:00+0100;56,75;2024,1
2015-01-02T11:00:00+0100;65,5;2026,2
2015-01-02T11:15:00+0100;77,75;2023,2
2015-01-02T11:30:00+0100;89,25;2031
2015-01-02T11:45:00+0100;102,75;2026,8
2015-01-02T12:00:00+0100;110;2020,5
2015-01-02T12:15:00+0100;112;2011,8
2015-01-02T12:30:00+0100;116,75;2011,5
2015-01-02T12:45:00+0100;120;2010,3
2015-01-02T13:00:00+0100;126;2013
2015-01-02T13:15:00+0100;129,5;2031
2015-01-02T13:30:00+0100;128,75;2024,4
2015-01-02T13:45:00+0100;120,5;2033,7
2015-01-02T14:00:00+0100;109;2012,1
2015-01-02T14:15:00+0100;96;1991,7
2015-01-02T14:30:00+0100;83,25;1977,9
2015-01-02T14:45:00+0100;71;1964,7
2015-01-02T15:00:00+0100;56,25;1980,9
2015-01-02T15:15:00+0100;39,75;1956
2015-01-02T15:30:00+0100;26,5;1953,6
2015-01-02T15:45:00+0100;14,75;1956,3
2015-01-02T16:00:00+0100;6,75;1968,9
2015-01-02T16:15:00+0100;3;1953,3
2015-01-02T16:30:00+0100;1,5;1929,9
2015-01-02T16:45:00+0100;0,5;1912,5
2015-01-02T17:00:00+0100;0;1902,3
2015-01-02T17:15:00+0100;0;1895,4
2015-01-02T17:30:00+0100;0;1907,1
2015-01-02T17:45:00+0100;0;1928,1
2015-01-02T18:00:00+0100;0;1955,1
2015-01-02T18:15:00+0100;0;1964,7
2015-01-02T18:30:00+0100;0;1970,4
2015-01-02T18:45:00+0100;0;1965,6
2015-01-02T19:00:00+0100;0;1962,9
2015-01-02T19:15:00+0100;0;1945,5
2015-01-02T19:30:00+0100;0;1945,5
2015-01-02T19:45:00+0100;0;1930,5
2015-01-02T20:00:00+0100;0;1926,9
2015-01-02T20:15:00+0100;0;1907,4
2015-01-02T20:30:00+0100;0;1888,8
2015-01-02T20:45:00+0100;0;1902,9
2015-01-02T21:00:00+0100;0;1903,5
2015-01-02T21:15:00+0100;0;1911,9
2015-01-02T21:30:00+0100;0;1908,9
2015-01-02T21:45:00+0100;0;1929,3
2015-01-02T22:00:00+0100;0;1899,6
2015-01-02T22:15:00+0100;0;1921,2
2015-01-02T22:30:00+0100;0;1939,2
2015-01-02T22:45:00+0100;0;1950
2015-01-02T23:00:00+0100;0;1945,5
2015-01-02T23:15:00+0100;0;1944,9
2015-01-02T23:30:00+0100;0;1927,5
2015-01-02T23:45:00+0100;0;1917
2015-01-03T00:00:00+0100;0;1904,7
2015-01-03T00:15:00+0100;0;1889,4
2015-01-03T00:30:00+0100;0;1890,6
2015-01-03T00:45:00+0100;0;1877,7
2015-01-03T01:00:00+0100;0;1853,1
2015-01-03T01:15:00+0100;0;1834,5
2015-01-03T01:30:00+0100;0;1826,7
2015-01-03T01:45:00+0100;0;1797
2015-01-03T02:00:00+0100;0;1778,4
2015-01-03T02:15:00+0100;0;1758,6
2015-01-03T02:30:00+0100;0;1711,2
2015-01-03T02:45:00+0100;0;1698,9
2015-01-03T03:00:00+0100;0;1677,9
2015-01-03T03:15:00+0100;0;1644
2015-01-03T03:30:00+0100;0;1634,4
2015-01-03T03:45:00+0100;0;1614,3
2015-01-03T04:00:00+0100;0;1604,4
2015-01-03T04:15:00+0100;0;1585,5
2015-01-03T04:30:00+0100;0;1591,8
2015-01-03T04:45:00+0100;0;1591,8
2015-01-03T05:00:00+0100;0;1598,7
2015-01-03T05:15:00+0100;0;1607,1
2015-01-03T05:30:00+0100;0;1622,1
2015-01-03T05:45:00+0100;0;1613,7
2015-01-03T06:00:00+0100;0;1639,5
2015-01-03T06:15:00+0100;0;1671,3
2015-01-03T06:30:00+0100;0;1689
2015-01-03T06:45:00+0100;0;1699,2
2015-01-03T07:00:00+0100;0;1707,6
2015-01-03T07:15:00+0100;0;1710
2015-01-03T07:30:00+0100;0;1723,8
2015-01-03T07:45:00+0100;0;1751,7
2015-01-03T08:00:00+0100;0;1790,1
2015-01-03T08:15:00+0100;1,75;1807,8
2015-01-03T08:30:00+0100;5,75;1802,1
2015-01-03T08:45:00+0100;12;1818
2015-01-03T09:00:00+0100;21,75;1835,1
2015-01-03T09:15:00+0100;34,5;1842
2015-01-03T09:30:00+0100;47;1840,5
2015-01-03T09:45:00+0100;58,25;1838,1
2015-01-03T10:00:00+0100;70,25;1812,9
2015-01-03T10:15:00+0100;80,75;1798,2
2015-01-03T10:30:00+0100;90;1818,3
2015-01-03T10:45:00+0100;99;1825,2
2015-01-03T11:00:00+0100;109;1831,2
2015-01-03T11:15:00+0100;114;1829,4
2015-01-03T11:30:00+0100;114,5;1826,7
2015-01-03T11:45:00+0100;114,25;1809
2015-01-03T12:00:00+0100;114,75;1799,4
2015-01-03T12:15:00+0100;109,25;1811,1
2015-01-03T12:30:00+0100;105,75;1790,4
2015-01-03T12:45:00+0100;100,25;1769,7
2015-01-03T13:00:00+0100;93;1725,9
2015-01-03T13:15:00+0100;81,5;1683
2015-01-03T13:30:00+0100;71,25;1639,2
2015-01-03T13:45:00+0100;61;1602,6
2015-01-03T14:00:00+0100;50,75;1574,4
2015-01-03T14:15:00+0100;42,5;1542,3
2015-01-03T14:30:00+0100;35;1513,5
2015-01-03T14:45:00+0100;27,75;1483,5
2015-01-03T15:00:00+0100;20;1434,6
2015-01-03T15:15:00+0100;15;1398,6
2015-01-03T15:30:00+0100;10,75;1342,5
2015-01-03T15:45:00+0100;6;1310,7
2015-01-03T16:00:00+0100;2,75;1303,8
2015-01-03T16:15:00+0100;1,5;1285,5
2015-01-03T16:30:00+0100;1;1240,5
2015-01-03T16:45:00+0100;0,5;1207,8
2015-01-03T17:00:00+0100;0;1205,1
2015-01-03T17:15:00+0100;0;1208,4
2015-01-03T17:30:00+0100;0;1211,1
2015-01-03T17:45:00+0100;0;1205,4
2015-01-03T18:00:00+0100;0;1180,5
2015-01-03T18:15:00+0100;0;1145,4
2015-01-03T18:30:00+0100;0;1113,6
2015-01-03T18:45:00+0100;0;1098,9
2015-01-03T19:00:00+0100;0;1045,2
2015-01-03T19:15:00+0100;0;1019,4
2015-01-03T19:30:00+0100;0;981
2015-01-03T19:45:00+0100;0;1020,9
2015-01-03T20:00:00+0100;0;1042,2
2015-01-03T20:15:00+0100;0;1071,3
2015-01-03T20:30:00+0100;0;1106,4
2015-01-03T20:45:00+0100;0;1137
2015-01-03T21:00:00+0100;0;1150,2
2015-01-03T21:15:00+0100;0;1191
2015-01-03T21:30:00+0100;0;1206,9
2015-01-03T21:45:00+0100;0;1231,5
2015-01-03T22:00:00+0100;0;1198,2
2015-01-03T22:15:00+0100;0;1249,8
2015-01-03T22:30:00+0100;0;1257,3
2015-01-03T22:45:00+0100;0;1261,2
2015-01-03T23:00:00+0100;0;1281,9
2015-01-03T23:15:00+0100;0;1361,1
2015-01-03T23:30:00+0100;0;1383,6
2015-01-03T23:45:00+0100;0;1419
2015-01-04T00:00:00+0100;0;1398,6
2015-01-04T00:15:00+0100;0;1390,2
2015-01-04T00:30:00+0100;0;1397,4
2015-01-04T00:45:00+0100;0;1424,7
2015-01-04T01:00:00+0100;0;1449
2015-01-04T01:15:00+0100;0;1462,5
2015-01-04T01:30:00+0100;0;1504,8
2015-01-04T01:45:00+0100;0;1468,8
2015-01-04T02:00:00+0100;0;1452,9
2015-01-04T02:15:00+0100;0;1467,6
2015-01-04T02:30:00+0100;0;1505,7
2015-01-04T02:45:00+0100;0;1509,6
2015-01-04T03:00:00+0100;0;1497
2015-01-04T03:15:00+0100;0;1488,6
2015-01-04T03:30:00+0100;0;1475,7
2015-01-04T03:45:00+0100;0;1496,4
2015-01-04T04:00:00+0100;0;1505,4
2015-01-04T04:15:00+0100;0;1497,3
2015-01-04T04:30:00+0100;0;1504,2
2015-01-04T04:45:00+0100;0;1491,9
2015-01-04T05:00:00+0100;0;1489,2
2015-01-04T05:15:00+0100;0;1477,8
2015-01-04T05:30:00+0100;0;1471,8
2015-01-04T05:45:00+0100;0;1450,8
2015-01-04T06:00:00+0100;0;1451,1
2015-01-04T06:15:00+0100;0;1451,7
2015-01-04T06:30:00+0100;0;1458,3
2015-01-04T06:45:00+0100;0;1489,5
2015-01-04T07:00:00+0100;0;1461,3
2015-01-04T07:15:00+0100;0;1401
2015-01-04T07:30:00+0100;0;1382,4
2015-01-04T07:45:00+0100;0;1407,6
2015-01-04T08:00:00+0100;0,25;1400,1
2015-01-04T08:15:00+0100;1,25;1401,6
2015-01-04T08:30:00+0100;3,75;1439,7
2015-01-04T08:45:00+0100;10,5;1400,4
2015-01-04T09:00:00+0100;25,25;1368,9
2015-01-04T09:15:00+0100;47,75;1353
2015-01-04T09:30:00+0100;74,5;1343,7
2015-01-04T09:45:00+0100;111,25;1352,1
2015-01-04T10:00:00+0100;142,75;1350,3
2015-01-04T10:15:00+0100;170;1322,7
2015-01-04T10:30:00+0100;196,75;1308
2015-01-04T10:45:00+0100;227;1302,6
2015-01-04T11:00:00+0100;253;1311,3
2015-01-04T11:15:00+0100;273;1308,6
2015-01-04T11:30:00+0100;281;1333,5
2015-01-04T11:45:00+0100;296;1356,6
2015-01-04T12:00:00+0100;304,25;1330,8
2015-01-04T12:15:00+0100;307,25;1337,4
2015-01-04T12:30:00+0100;306;1311,9
2015-01-04T12:45:00+0100;299,5;1311,9
2015-01-04T13:00:00+0100;296,75;1315,5
2015-01-04T13:15:00+0100;278,5;1306,2
2015-01-04T13:30:00+0100;255,5;1305,9
2015-01-04T13:45:00+0100;230,5;1305
2015-01-04T14:00:00+0100;198;1291,2
2015-01-04T14:15:00+0100;174,75;1276,2
2015-01-04T14:30:00+0100;147,75;1255,2
2015-01-04T14:45:00+0100;123,25;1240,5
2015-01-04T15:00:00+0100;99,25;1213,8
2015-01-04T15:15:00+0100;75,5;1190,7
2015-01-04T15:30:00+0100;49,5;1169,4
2015-01-04T15:45:00+0100;28,5;1164,3
2015-01-04T16:00:00+0100;13,75;1150,5
2015-01-04T16:15:00+0100;5,5;1130,4
2015-01-04T16:30:00+0100;2,5;1087,8
2015-01-04T16:45:00+0100;0,5;1079,4
2015-01-04T17:00:00+0100;0;1085,4
2015-01-04T17:15:00+0100;0;1074
2015-01-04T17:30:00+0100;0;1072,5
2015-01-04T17:45:00+0100;0;1075,8
2015-01-04T18:00:00+0100;0;1074,9
2015-01-04T18:15:00+0100;0;1070,4
2015-01-04T18:30:00+0100;0;1078,8
2015-01-04T18:45:00+0100;0;1095
2015-01-04T19:00:00+0100;0;1105,5
2015-01-04T19:15:00+0100;0;1120,2
2015-01-04T19:30:00+0100;0;1125,9
2015-01-04T19:45:00+0100;0;1124,7
2015-01-04T20:00:00+0100;0;1114,8
2015-01-04T20:15:00+0100;0;1128,9
2015-01-04T20:30:00+0100;0;1100,1
2015-01-04T20:45:00+0100;0;1095,3
2015-01-04T21:00:00+0100;0;1047,6
2015-01-04T21:15:00+0100;0;1031,7
2015-01-04T21:30:00+0100;0;1019,7
2015-01-04T21:45:00+0100;0;1006,2
2015-01-04T22:00:00+0100;0;998,1
2015-01-04T22:15:00+0100;0;972,9
2015-01-04T22:30:00+0100;0;967,2
2015-01-04T22:45:00+0100;0;974,7
2015-01-04T23:00:00+0100;0;981,3
2015-01-04T23:15:00+0100;0;976,5
2015-01-04T23:30:00+0100;0;975,9
2015-01-04T23:45:00+0100;0;978
2015-01-05T00:00:00+0100;0;970,8
2015-01-05T00:15:00+0100;0;964,5
2015-01-05T00:30:00+0100;0;964,5
2015-01-05T00:45:00+0100;0;969
2015-01-05T01:00:00+0100;0;964,8
2015-01-05T01:15:00+0100;0;961,2
2015-01-05T01:30:00+0100;0;966
2015-01-05T01:45:00+0100;0;963,6
2015-01-05T02:00:00+0100;0;979,2
2015-01-05T02:15:00+0100;0;987,9
2015-01-05T02:30:00+0100;0;1005,6
2015-01-05T02:45:00+0100;0;1002,3
2015-01-05T03:00:00+0100;0;1004,1
2015-01-05T03:15:00+0100;0;997,2
2015-01-05T03:30:00+0100;0;999,6
2015-01-05T03:45:00+0100;0;1006,5
2015-01-05T04:00:00+0100;0;1030,8
2015-01-05T04:15:00+0100;0;1053
2015-01-05T04:30:00+0100;0;1059,9
2015-01-05T04:45:00+0100;0;1109,7
2015-01-05T05:00:00+0100;0;1137,3
2015-01-05T05:15:00+0100;0;1168,2
2015-01-05T05:30:00+0100;0;1181,1
2015-01-05T05:45:00+0100;0;1177,2
2015-01-05T06:00:00+0100;0;1181,1
2015-01-05T06:15:00+0100;0;1204,8
2015-01-05T06:30:00+0100;0;1223,1
2015-01-05T06:45:00+0100;0;1229,7
2015-01-05T07:00:00+0100;0;1196,4
2015-01-05T07:15:00+0100;0;1202,7
2015-01-05T07:30:00+0100;0;1211,4
2015-01-05T07:45:00+0100;0;1198,2
2015-01-05T08:00:00+0100;0,25;1204,8
2015-01-05T08:15:00+0100;2;1202,1
2015-01-05T08:30:00+0100;6;1182
2015-01-05T08:45:00+0100;16,5;1180,5
2015-01-05T09:00:00+0100;32,25;1163,4
2015-01-05T09:15:00+0100;54,25;1149,6
2015-01-05T09:30:00+0100;81;1140
2015-01-05T09:45:00+0100;113,5;1134,6
2015-01-05T10:00:00+0100;149;1103,4
2015-01-05T10:15:00+0100;183,5;1091,7
2015-01-05T10:30:00+0100;214,75;1056,3
2015-01-05T10:45:00+0100;246,5;1032
2015-01-05T11:00:00+0100;280,25;1005,6
2015-01-05T11:15:00+0100;307,75;983,1
2015-01-05T11:30:00+0100;324,75;951,3
2015-01-05T11:45:00+0100;355;925,2
2015-01-05T12:00:00+0100;373;910,8
2015-01-05T12:15:00+0100;391,75;886,8
2015-01-05T12:30:00+0100;396,5;863,1
2015-01-05T12:45:00+0100;398,75;830,4
2015-01-05T13:00:00+0100;396;811,5
2015-01-05T13:15:00+0100;389,25;790,8
2015-01-05T13:30:00+0100;371;752,4
2015-01-05T13:45:00+0100;349,75;720,9
2015-01-05T14:00:00+0100;321,25;672,9
2015-01-05T14:15:00+0100;292,25;634,5
2015-01-05T14:30:00+0100;254,5;595,2
2015-01-05T14:45:00+0100;220,25;567,6
2015-01-05T15:00:00+0100;182,25;531,3
2015-01-05T15:15:00+0100;135,75;498,6
2015-01-05T15:30:00+0100;95,75;469,2
2015-01-05T15:45:00+0100;61,25;449,4
2015-01-05T16:00:00+0100;35,25;426
2015-01-05T16:15:00+0100;12,25;407,7
2015-01-05T16:30:00+0100;4;385,5
2015-01-05T16:45:00+0100;1;375
2015-01-05T17:00:00+0100;0;363,3
2015-01-05T17:15:00+0100;0;363
2015-01-05T17:30:00+0100;0;350,1
2015-01-05T17:45:00+0100;0;339
2015-01-05T18:00:00+0100;0;333,3
2015-01-05T18:15:00+0100;0;332,1
2015-01-05T18:30:00+0100;0;336,6
2015-01-05T18:45:00+0100;0;328,5
2015-01-05T19:00:00+0100;0;329,4
2015-01-05T19:15:00+0100;0;313,8
2015-01-05T19:30:00+0100;0;300,3
2015-01-05T19:45:00+0100;0;288,3
2015-01-05T20:00:00+0100;0;269,7
2015-01-05T20:15:00+0100;0;256,2
2015-01-05T20:30:00+0100;0;241,5
2015-01-05T20:45:00+0100;0;232,8
2015-01-05T21:00:00+0100;0;219,9
2015-01-05T21:15:00+0100;0;211,2
2015-01-05T21:30:00+0100;0;204
2015-01-05T21:45:00+0100;0;193,2
2015-01-05T22:00:00+0100;0;180
2015-01-05T22:15:00+0100;0;170,1
2015-01-05T22:30:00+0100;0;160,2
2015-01-05T22:45:00+0100;0;151,5
2015-01-05T23:00:00+0100;0;145,8
2015-01-05T23:15:00+0100;0;139,8
2015-01-05T23:30:00+0100;0;143,7
2015-01-05T23:45:00+0100;0;139,2
2015-01-06T00:00:00+0100;0;129,9
2015-01-06T00:15:00+0100;0;117
2015-01-06T00:30:00+0100;0;112,8
2015-01-06T00:45:00+0100;0;108,3
2015-01-06T01:00:00+0100;0;99,6
2015-01-06T01:15:00+0100;0;93,9
2015-01-06T01:30:00+0100;0;90,3
2015-01-06T01:45:00+0100;0;84
2015-01-06T02:00:00+0100;0;77,4
2015-01-06T02:15:00+0100;0;72,3
2015-01-06T02:30:00+0100;0;67,5
2015-01-06T02:45:00+0100;0;67,5
2015-01-06T03:00:00+0100;0;68,1
2015-01-06T03:15:00+0100;0;66,9
2015-01-06T03:30:00+0100;0;63,3
2015-01-06T03:45:00+0100;0;65,1
2015-01-06T04:00:00+0100;0;67,5
2015-01-06T04:15:00+0100;0;73,5
2015-01-06T04:30:00+0100;0;72,3
2015-01-06T04:45:00+0100;0;74,1
2015-01-06T05:00:00+0100;0;78,3
2015-01-06T05:15:00+0100;0;83,4
2015-01-06T05:30:00+0100;0;88,2
2015-01-06T05:45:00+0100;0;96
2015-01-06T06:00:00+0100;0;102,3
2015-01-06T06:15:00+0100;0;109,2
2015-01-06T06:30:00+0100;0;113,1
2015-01-06T06:45:00+0100;0;125,4
2015-01-06T07:00:00+0100;0;130,2
2015-01-06T07:15:00+0100;0;135,9
2015-01-06T07:30:00+0100;0;147
2015-01-06T07:45:00+0100;0;149,4
2015-01-06T08:00:00+0100;0,25;159,6
2015-01-06T08:15:00+0100;3;167,1
2015-01-06T08:30:00+0100;11,75;175,5
2015-01-06T08:45:00+0100;33,75;182,4
2015-01-06T09:00:00+0100;65,25;192
2015-01-06T09:15:00+0100;110,5;200,4
2015-01-06T09:30:00+0100;161,5;208,2
2015-01-06T09:45:00+0100;209;222,6
2015-01-06T10:00:00+0100;251,75;229,8
2015-01-06T10:15:00+0100;295,25;238,2
2015-01-06T10:30:00+0100;328,75;245,4
2015-01-06T10:45:00+0100;371,75;248,4
2015-01-06T11:00:00+0100;404,25;258,3
2015-01-06T11:15:00+0100;435,75;265,5
2015-01-06T11:30:00+0100;453,5;277,2
2015-01-06T11:45:00+0100;475,75;278,1
2015-01-06T12:00:00+0100;485,25;272,1
2015-01-06T12:15:00+0100;485,25;264,6
2015-01-06T12:30:00+0100;483,25;264,9
2015-01-06T12:45:00+0100;479;268,5
2015-01-06T13:00:00+0100;462,25;276,9
2015-01-06T13:15:00+0100;441,5;291
2015-01-06T13:30:00+0100;409,75;302,1
2015-01-06T13:45:00+0100;374,25;314,4
2015-01-06T14:00:00+0100;330;326,4
2015-01-06T14:15:00+0100;283,25;331,5
2015-01-06T14:30:00+0100;239,75;345
2015-01-06T14:45:00+0100;199;362,1
2015-01-06T15:00:00+0100;158,5;378,9
2015-01-06T15:15:00+0100;120,25;398,4
2015-01-06T15:30:00+0100;82,75;412,8
2015-01-06T15:45:00+0100;51,25;438,9
2015-01-06T16:00:00+0100;27,75;483,6
2015-01-06T16:15:00+0100;10,25;514,5
2015-01-06T16:30:00+0100;4,25;540,9
2015-01-06T16:45:00+0100;1;555,9
2015-01-06T17:00:00+0100;0;586,8
2015-01-06T17:15:00+0100;0;618
2015-01-06T17:30:00+0100;0;658,5
2015-01-06T17:45:00+0100;0;685,5
2015-01-06T18:00:00+0100;0;717,9
2015-01-06T18:15:00+0100;0;728,1
2015-01-06T18:30:00+0100;0;746,7
2015-01-06T18:45:00+0100;0;750,3
2015-01-06T19:00:00+0100;0;750,3
2015-01-06T19:15:00+0100;0;746,7
2015-01-06T19:30:00+0100;0;749,4
2015-01-06T19:45:00+0100;0;759
2015-01-06T20:00:00+0100;0;777
2015-01-06T20:15:00+0100;0;771,6
2015-01-06T20:30:00+0100;0;762,3
2015-01-06T20:45:00+0100;0;738,6
2015-01-06T21:00:00+0100;0;725,7
2015-01-06T21:15:00+0100;0;721,8
2015-01-06T21:30:00+0100;0;723
2015-01-06T21:45:00+0100;0;737,1
2015-01-06T22:00:00+0100;0;749,4
2015-01-06T22:15:00+0100;0;758,4
2015-01-06T22:30:00+0100;0;765,3
2015-01-06T22:45:00+0100;0;761,1
2015-01-06T23:00:00+0100;0;754,8
2015-01-06T23:15:00+0100;0;746,4
2015-01-06T23:30:00+0100;0;744
2015-01-06T23:45:00+0100;0;744,6
2015-01-07T00:00:00+0100;0;728,7
2015-01-07T00:15:00+0100;0;709,8
2015-01-07T00:30:00+0100;0;715,8
2015-01-07T00:45:00+0100;0;710,1
2015-01-07T01:00:00+0100;0;695,4
2015-01-07T01:15:00+0100;0;670,8
2015-01-07T01:30:00+0100;0;658,8
2015-01-07T01:45:00+0100;0;646,8
2015-01-07T02:00:00+0100;0;650,7
2015-01-07T02:15:00+0100;0;639,3
2015-01-07T02:30:00+0100;0;638,7
2015-01-07T02:45:00+0100;0;640,8
2015-01-07T03:00:00+0100;0;664,2
2015-01-07T03:15:00+0100;0;681,9
2015-01-07T03:30:00+0100;0;692,4
2015-01-07T03:45:00+0100;0;695,1
2015-01-07T04:00:00+0100;0;699
2015-01-07T04:15:00+0100;0;693
2015-01-07T04:30:00+0100;0;680,7
2015-01-07T04:45:00+0100;0;674,4
2015-01-07T05:00:00+0100;0;672,9
2015-01-07T05:15:00+0100;0;667,5
2015-01-07T05:30:00+0100;0;652,2
2015-01-07T05:45:00+0100;0;659,7
2015-01-07T06:00:00+0100;0;659,1
2015-01-07T06:15:00+0100;0;669
2015-01-07T06:30:00+0100;0;665,1
2015-01-07T06:45:00+0100;0;661,2
2015-01-07T07:00:00+0100;0;650,1
2015-01-07T07:15:00+0100;0;633,6
2015-01-07T07:30:00+0100;0;629,4
2015-01-07T07:45:00+0100;0;618
2015-01-07T08:00:00+0100;0,25;613,5
2015-01-07T08:15:00+0100;1;608,7
2015-01-07T08:30:00+0100;3,5;603,9
2015-01-07T08:45:00+0100;8,75;598,2
2015-01-07T09:00:00+0100;18,5;585
2015-01-07T09:15:00+0100;31;575,1
2015-01-07T09:30:00+0100;45,75;564,9
